config,seed,success,category,init_x,init_y,final_x,final_y,final_z,frame_x,frame_y,frame_z,xy_dist,z_margin,max_lift_delta,lifted_ever,success_ever,final_phase
best_y_m015_g50,20011,False,pick_lift_fail,0.4879607240099943,-0.02648276548331414,0.5181987015628124,-0.015531846649432251,1.0249931689659983,0.47,0.15,1.005,0.17240622693949373,0.019993168965998454,0.006341906566390998,False,False,move_release
best_y_m015_g50,20012,False,pick_lift_fail,0.4827787657672737,-0.01874352746872062,0.5756432636095118,0.07894663011446007,1.0249931689659983,0.47,0.15,1.005,0.12731488726052487,0.019993168965998454,0.008519400468626204,False,False,move_release
best_y_m015_g50,20013,True,success,0.5524741676709732,0.03559140975267427,0.4914488317044306,0.1542336438130479,1.0348922443696138,0.47,0.15,1.005,0.021862665011858625,0.029892244369613907,0.1092981622458511,True,True,done
best_y_m015_g50,20014,True,success,0.5539767445600826,-0.012172428418734112,0.49434985297575745,0.155557050088211,1.0408977197236084,0.47,0.15,1.005,0.024975911307175386,0.03589771972360856,0.12010089121327017,True,True,done
best_y_m015_g50,20015,True,success,0.5345723332486214,0.039414843443562754,0.4752761803836415,0.13551989240414067,1.0348922445793836,0.47,0.15,1.005,0.015411411208204997,0.029892244579383664,0.08306443990042123,True,True,done
best_y_m015_g50,20016,False,place_xy_fail,0.5196210099979939,-0.0554805518433347,0.41661699716689904,0.052021872995832906,1.034070534526775,0.47,0.15,1.005,0.1115771408610364,0.029070534526775216,0.025581676264955666,True,False,move_preplace
best_y_m015_g50,20017,True,success,0.5216274558748167,0.021871633923301725,0.4846689442291631,0.14695719539483593,1.0348922401757927,0.47,0.15,1.005,0.014981207717120358,0.02989224017579284,0.10698493636722262,True,True,done
best_y_m015_g50,20018,True,success,0.5153876303002997,-0.006235182375920769,0.48270876011217523,0.15859964450850605,1.0348922445796276,0.47,0.15,1.005,0.01534491672383709,0.02989224457962769,0.1055036934531477,True,True,done
best_y_m015_g50,20019,False,pick_lift_fail,0.4896965211600334,-0.014717370932963238,0.5317541486688157,-0.03482881719181944,1.0249931689659983,0.47,0.15,1.005,0.1948724365895218,0.019993168965998454,0.005631384351441726,False,False,move_release
best_y_m015_g50,20020,True,success,0.5134650170102072,0.006615026403199064,0.481979624872749,0.15774080075518215,1.0348922445797482,0.47,0.15,1.005,0.014262938281546875,0.02989224457974826,0.11469175114506958,True,True,done
best_y_m015_g50,20021,True,success,0.4991980901256954,-0.022231183648717436,0.48302437659348796,0.1575596259023407,1.0348922445691429,0.47,0.15,1.005,0.015059293789296309,0.029892244569142967,0.1009020354128154,True,True,done
best_y_m015_g50,20022,True,success,0.5217388845850612,0.03211523437108114,0.4867485754288503,0.16105109369607817,1.0348922445781852,0.47,0.15,1.005,0.0200659276081468,0.02989224457818529,0.10275474838111709,True,True,done
